BBG004730N88;1683703560;220.440000000;220.800000000;220.900000000;220.300000000;92767
BBG004730N88;1683703620;220.800000000;221.310000000;221.360000000;220.790000000;122577
BBG004730N88;1683703680;221.310000000;220.880000000;221.310000000;220.680000000;164771
BBG004730N88;1683703740;220.850000000;220.820000000;220.880000000;220.600000000;59937
BBG004730N88;1683703800;220.850000000;221.090000000;221.200000000;220.810000000;51640
BBG004730N88;1683703860;221.090000000;221.370000000;221.490000000;221.090000000;76760
BBG004730N88;1683703920;221.370000000;221.710000000;221.710000000;221.270000000;78798
BBG004730N88;1683703980;221.710000000;221.910000000;221.950000000;221.590000000;107395
BBG004730N88;1683704040;221.910000000;221.800000000;221.950000000;221.660000000;103193
BBG004730N88;1683704100;221.800000000;221.890000000;221.950000000;221.720000000;65027
BBG004730N88;1683704160;221.900000000;221.750000000;222.130000000;221.750000000;128305
BBG004730N88;1683704220;221.750000000;221.800000000;222.000000000;221.550000000;108982
BBG004730N88;1683704280;221.800000000;221.340000000;221.840000000;221.310000000;99934
BBG004730N88;1683704340;221.340000000;221.480000000;221.520000000;221.210000000;78275
BBG004730N88;1683704400;221.490000000;222.160000000;222.200000000;221.430000000;63366
BBG004730N88;1683704460;222.160000000;222.520000000;222.690000000;222.090000000;114263
BBG004730N88;1683704520;222.540000000;222.700000000;222.700000000;222.440000000;40427
BBG004730N88;1683704580;222.690000000;223.000000000;223.000000000;222.690000000;82133
BBG004730N88;1683704640;222.980000000;222.900000000;223.110000000;222.860000000;121983
BBG004730N88;1683704700;222.900000000;223.130000000;223.490000000;222.810000000;124453
BBG004730N88;1683704760;223.140000000;222.800000000;223.200000000;222.800000000;94817
BBG004730N88;1683704820;222.820000000;222.680000000;223.040000000;222.640000000;65816
BBG004730N88;1683704880;222.640000000;222.570000000;222.710000000;222.500000000;79656
BBG004730N88;1683704940;222.540000000;222.260000000;222.600000000;222.140000000;70094
BBG004730N88;1683705000;222.270000000;221.910000000;222.280000000;221.730000000;104355
BBG004730N88;1683705060;221.840000000;222.170000000;222.200000000;221.840000000;63518
BBG004730N88;1683705120;222.150000000;222.210000000;222.500000000;221.920000000;54917
BBG004730N88;1683705180;222.260000000;222.500000000;222.690000000;222.210000000;97707
BBG004730N88;1683705240;222.490000000;222.280000000;222.500000000;222.100000000;29283
BBG004730N88;1683705300;222.280000000;222.250000000;222.380000000;222.210000000;20821
BBG004730N88;1683705360;222.250000000;222.160000000;222.320000000;222.110000000;29135
BBG004730N88;1683705420;222.160000000;221.900000000;222.250000000;221.900000000;48625
BBG004730N88;1683705480;221.900000000;221.780000000;221.940000000;221.710000000;61100
BBG004730N88;1683705540;221.840000000;221.920000000;221.960000000;221.710000000;36608
BBG004730N88;1683705600;221.950000000;222.500000000;222.600000000;221.870000000;52557
BBG004730N88;1683705660;222.510000000;222.120000000;222.550000000;222.020000000;24760
BBG004730N88;1683705720;222.130000000;222.000000000;222.210000000;222.000000000;12670
BBG004730N88;1683705780;222.010000000;221.860000000;222.010000000;221.800000000;18125
BBG004730N88;1683705840;221.850000000;221.660000000;221.870000000;221.640000000;32909
BBG004730N88;1683705900;221.650000000;221.430000000;221.700000000;221.390000000;33947
BBG004730N88;1683705960;221.430000000;221.500000000;221.610000000;221.430000000;43227
BBG004730N88;1683706020;221.510000000;221.640000000;221.840000000;221.500000000;35482
BBG004730N88;1683706080;221.660000000;221.830000000;221.900000000;221.640000000;41307
BBG004730N88;1683706140;221.850000000;221.970000000;221.970000000;221.770000000;13686
BBG004730N88;1683706200;221.970000000;222.190000000;222.300000000;221.940000000;61476
BBG004730N88;1683706260;222.210000000;222.240000000;222.260000000;222.070000000;23513
